Nume clasa statistica:,serii zilnice
Observatii despre clasa statistica:,
Nota despre clasa statistica:, serii disponibile pentru perioada ianuarie 1998 - iunie 2005
Metodologie:,

Data;şiling austriac (ROL) CURSROLZ_ATS;dolar australian (ROL) CURSROLZ_AUD;franc belgian (ROL) CURSROLZ_BEF;dolar canadian (ROL) CURSROLZ_CAD;franc elveţian (ROL) CURSROLZ_CHF;coroană cehă (ROL) CURSROLZ_CZK;marcă germană (ROL) CURSROLZ_DEM;coroană daneză (ROL) CURSROLZ_DKK;liră egipteană (ROL) CURSROLZ_EGP;peseta spaniolă (ROL) CURSROLZ_ESP;EURO (ROL) CURSROLZ_EUR;marcă finlandeză (ROL) CURSROLZ_FIM;franc francez (ROL) CURSROLZ_FRF;liră sterlină (ROL) CURSROLZ_GBP;drahmă grecescă (ROL) CURSROLZ_GRD;forint unguresc (ROL) CURSROLZ_HUF;liră irlandeză (ROL) CURSROLZ_IEP;liră italiană (ROL) CURSROLZ_ITL;yen japonez (ROL) CURSROLZ_JPY;leu moldovenesc (ROL) CURSROLZ_MDL;gulden olandez (ROL) CURSROLZ_NLG;coroană norvrgiană (ROL) CURSROLZ_NOK;zlot polonez (ROL) CURSROLZ_PLN;escudos portughez (ROL) CURSROLZ_PTE;coroană suedeză (ROL) CURSROLZ_SEK;liră turcescă (ROL) CURSROLZ_TRL;noua liră turcească (ROL) CURSROLZ_TRY;dolar SUA (ROL) CURSROLZ_USD;gram aur (ROL) CURSROLZ_XAU;DST (ROL) CURSROLZ_XDR;ECU (ROL) CURSROLZ_XEU
13.07.2000;1468;12729;501;14546;12994;-;10330;2708;6184;121,43;20204;3398;3080;32399;60,00;-;25654;10,43;200,61;1731;9168;2479;-;100,78;2420;0,034;-;21550;194447;28609;-
12.07.2000;1486;12685;507;14546;13172;-;10452;2740;6179;122,86;20442;3438;3116;32576;60,72;-;25956;10,56;199,81;1725;9276;2506;-;101,96;2435;0,035;-;21518;195681;28654;-
11.07.2000;1491;12711;509;14557;13221;-;10491;2750;6178;123,32;20519;3451;3128;32534;60,94;-;26054;10,60;201,58;1725;9311;2511;-;102,35;2430;0,035;-;21502;196054;28604;-
10.07.2000;1485;12766;507;14504;13219;-;10451;2740;6176;122,85;20440;3438;3116;32620;60,69;-;25954;10,56;201,01;1723;9275;2508;-;101,95;2421;0,035;-;21491;196402;28540;-
07.07.2000;1483;12658;506;14464;13197;-;10435;2735;6171;122,67;20410;3433;3111;32375;60,60;-;25915;10,54;199,49;1722;9262;2495;-;101,80;2418;0,035;-;21474;196178;28596;-
06.07.2000;1494;12668;510;14392;13267;-;10511;2755;6169;123,56;20558;3458;3134;32401;61,05;-;26103;10,62;200,18;1719;9329;2508;-;102,54;2433;0,035;-;21454;196858;28598;-
05.07.2000;1486;12728;507;14389;13166;-;10455;2739;6150;122,89;20448;3439;3117;32448;60,70;-;25964;10,56;201,17;1718;9279;2499;-;101,99;2434;0,035;-;21408;198019;28628;-
04.07.2000;1474;12803;503;14434;13061;-;10373;2719;6149;121,93;20287;3412;3093;32375;60,25;-;25759;10,48;201,28;1706;9206;2482;-;101,19;2423;0,034;-;21390;197921;28604;-
03.07.2000;1477;12799;504;14427;13071;-;10389;2723;6144;122,13;20320;3418;3098;32357;60,35;-;25801;10,49;201,39;1709;9221;2491;-;101,36;2423;0,034;-;21373;197935;28582;-
30.06.2000;1485;12847;507;14413;13109;-;10448;2739;6151;122,81;20434;3437;3115;32291;60,68;-;25946;10,55;202,53;1709;9273;2498;-;101,92;2422;0,035;-;21358;198552;28544;-
29.06.2000;1470;12812;502;14421;13003;-;10345;2712;6151;121,60;20233;3403;3085;32318;60,10;-;25691;10,45;203,77;1705;9181;2475;-;100,92;2408;0,034;-;21317;199336;28330;-
28.06.2000;1455;12774;496;14365;12936;-;10236;2685;6112;120,32;20019;3367;3052;31987;59,50;-;25419;10,34;201,31;1694;9084;2442;-;99,85;2386;0,034;-;21270;195819;28237;-
27.06.2000;1452;12801;495;14327;12907;-;10218;2680;6112;120,11;19985;3361;3047;31835;59,38;-;25376;10,32;200,76;1697;9069;2436;-;99,68;2387;0,034;-;21246;194129;28157;-
26.06.2000;1439;12599;491;14265;12786;-;10124;2656;6108;119,00;19800;3330;3018;31900;58,84;-;25141;10,23;201,49;1695;8985;2418;-;98,76;2388;0,034;-;21230;193164;28250;-
23.06.2000;1447;12627;493;14368;12860;-;10178;2669;6109;119,64;19906;3348;3035;31864;59,15;-;25275;10,28;203,25;1693;9033;2434;-;99,29;2405;0,034;-;21205;194505;28163;-
22.06.2000;1449;12697;494;14364;12870;-;10197;2675;6103;119,86;19943;3354;3040;31823;59,25;-;25322;10,30;201,15;1689;9050;2431;-;99,48;2415;0,034;-;21179;194811;28202;-
21.06.2000;1462;12683;499;14361;12954;-;10284;2698;6086;120,89;20114;3383;3066;31967;59,77;-;25540;10,39;200,53;1687;9127;2447;-;100,33;2442;0,034;-;21136;194755;28183;-
20.06.2000;1468;12772;501;14387;12964;-;10332;2710;6081;121,45;20207;3399;3081;31919;60,04;-;25658;10,44;199,79;1682;9170;2450;-;100,79;2445;0,034;-;21113;194407;28240;-
19.06.2000;1478;12719;504;14369;13016;-;10398;2730;6070;122,22;20336;3420;3100;31924;60,43;-;25821;10,50;199,18;1680;9228;2457;-;101,44;2448;0,034;-;21084;195293;28122;-
16.06.2000;1463;12798;499;14272;12896;-;10295;2701;6078;121,02;20136;3387;3070;31835;59,80;-;25567;10,40;198,41;1675;9137;2447;-;100,44;2437;0,034;-;21050;196467;28031;-
15.06.2000;1454;12582;496;14295;12795;-;10226;2681;6070;120,21;20001;3364;3049;31647;59,45;-;25396;10,33;197,57;1671;9076;2430;-;99,76;2428;0,034;-;21024;195447;28040;-
14.06.2000;1468;12638;501;14286;12925;-;10332;2709;6056;121,45;20207;3399;3081;31601;60,10;-;25658;10,44;196,73;1658;9170;2442;-;100,79;2449;0,034;-;20976;192910;27967;-
13.06.2000;1459;12441;498;14207;12832;-;10262;2688;6060;120,63;20071;3376;3060;31688;59,66;-;25485;10,37;196,66;1663;9108;2421;-;100,11;2417;0,034;-;20945;197305;29266;-
12.06.2000;1450;12331;495;14188;12763;-;10204;2672;6055;119,95;19958;3357;3043;31542;59,28;-;25341;10,31;196,53;1663;9057;2399;-;99,55;2398;0,034;-;20912;191010;27833;-
09.06.2000;1450;12245;495;14142;12735;-;10200;2674;6083;119,90;19950;3355;3041;31520;59,27;-;25331;10,30;195,70;1652;9053;2400;-;99,51;2388;0,034;-;20876;191386;27883;-
08.06.2000;1453;12310;496;14097;12776;-;10226;2681;6067;120,20;20000;3364;3049;31649;59,43;-;25395;10,33;197,24;1660;9076;2415;-;99,76;2403;0,034;-;20865;191252;27883;-
07.06.2000;1449;12273;494;14116;12702;-;10192;2671;6037;119,80;19933;3352;3039;31754;59,21;-;25310;10,29;196,85;1656;9045;2412;-;99,43;2397;0,034;-;20828;192151;27664;-
06.06.2000;1432;12132;488;14085;12517;-;10073;2641;6032;118,40;19701;3313;3003;31516;58,51;-;25015;10,17;194,37;1654;8940;2377;-;98,27;2365;0,034;-;20809;190538;27583;-
05.06.2000;1426;12102;487;14069;12471;-;10036;2630;6016;117,97;19628;3301;2992;31349;58,28;-;24922;10,14;192,60;1649;8907;2369;-;97,90;2354;0,034;-;20777;188174;27400;-
02.06.2000;1412;11871;482;13916;12350;-;9932;2602;6082;116,75;19425;3267;2961;31075;57,61;-;24665;10,03;191,06;1644;8815;2337;-;96,89;2327;0,034;-;20745;182048;27336;-
01.06.2000;1407;11875;480;13863;12298;-;9897;2594;6077;116,33;19356;3255;2951;31015;57,46;-;24577;10,00;190,38;1644;8783;2333;-;96,55;2313;0,034;-;20729;181808;27460;-
31.05.2000;1403;11871;478;13759;12291;-;9868;2587;6068;116,00;19301;3246;2942;30949;57,32;-;24507;9,97;193,01;1643;8758;2321;-;96,27;2307;0,034;-;20697;181161;27418;-
30.05.2000;1412;12002;482;13781;12356;-;9936;2603;6062;116,80;19433;3268;2963;31002;57,62;-;24675;10,04;193,85;1640;8819;2330;-;96,93;2309;0,034;-;20675;182398;27131;-
29.05.2000;1393;11832;475;13744;12225;-;9800;2569;6054;115,20;19167;3224;2922;30749;56,84;-;24337;9,90;192,67;1635;8698;2302;-;95,61;2273;0,034;-;20651;179563;27099;-
26.05.2000;1372;11760;468;13709;12070;-;9656;2531;6046;113,50;18886;3176;2879;30442;56,00;-;23980;9,75;192,08;1632;8570;2280;-;94,20;2254;0,033;-;20623;179320;26970;-
25.05.2000;1352;11706;461;13635;11928;-;9511;2495;6040;111,79;18601;3128;2836;30415;55,23;-;23618;9,61;191,16;1624;8441;2254;-;92,78;2237;0,033;-;20603;180835;27006;-
24.05.2000;1360;11755;464;13641;11965;-;9569;2510;6028;112,48;18715;3148;2853;30291;55,53;-;23763;9,67;191,94;1623;8492;2262;-;93,35;2247;0,033;-;20560;181053;26980;-
23.05.2000;1363;11852;465;13723;11988;-;9593;2516;6026;112,76;18762;3156;2860;30472;55,66;-;23823;9,69;192,76;1623;8514;2267;-;93,58;2252;0,033;-;20553;181817;26900;-
22.05.2000;1343;11766;458;13733;11894;-;9447;2477;6022;111,05;18477;3108;2817;30513;54,87;-;23461;9,54;192,03;1626;8384;2257;-;92,16;2236;0,033;-;20540;180943;26739;-
19.05.2000;1330;11744;454;13649;11793;-;9359;2454;6008;110,01;18304;3079;2790;30424;54,36;-;23241;9,45;190,09;1623;8306;2241;-;91,30;2235;0,033;-;20494;180373;26652;-
18.05.2000;1330;11627;454;13625;11781;-;9358;2453;5996;110,00;18303;3078;2790;30348;54,38;-;23240;9,45;187,32;1622;8306;2244;-;91,29;2239;0,033;-;20451;179172;26612;-
17.05.2000;1328;11645;453;13695;11800;-;9345;2451;5980;109,85;18277;3074;2786;30466;54,30;-;23207;9,44;185,93;1619;8294;2235;-;91,17;2234;0,033;-;20397;180240;26687;-
16.05.2000;1344;11740;459;13691;11908;-;9458;2479;5971;111,18;18499;3111;2820;30539;54,94;-;23489;9,55;186,85;1620;8394;2261;-;92,27;2247;0,033;-;20368;180541;26716;-
15.05.2000;1353;11672;461;13675;11962;-;9518;2496;5964;111,88;18616;3131;2838;30769;55,34;-;23637;9,61;185,99;1617;8448;2268;-;92,86;2250;0,033;-;20343;180286;26656;-
12.05.2000;1332;11758;454;13655;11780;-;9370;2459;5956;110,15;18327;3082;2794;30719;54,48;-;23270;9,47;187,32;1615;8316;2233;-;91,41;2225;0,033;-;20315;180397;26612;-
11.05.2000;1337;11719;456;13554;11834;-;9409;2469;5945;110,60;18403;3095;2806;30409;54,72;-;23367;9,50;184,62;1611;8351;2237;-;91,79;2232;0,033;-;20277;180582;26613;-
10.05.2000;1338;11820;456;13571;11823;-;9411;2469;5933;110,63;18407;3096;2806;30890;54,71;-;23372;9,51;185,53;1606;8353;2248;-;91,81;2242;0,033;-;20235;180728;26453;-
09.05.2000;1319;11669;450;13554;11731;-;9283;2436;5924;109,11;18155;3053;2768;31014;54,01;-;23052;9,38;185,20;2304;8238;2227;-;90,56;2224;0,033;-;20205;179875;26415;-
08.05.2000;1319;11853;450;13527;11715;-;9276;2440;5915;109,04;18143;3051;2766;30963;53,90;-;23037;9,37;185,88;2300;8233;2222;-;90,50;2225;0,033;-;20175;179835;26428;-
05.05.2000;1311;11940;447;13479;11633;-;9224;2420;5908;108,43;18041;3034;2750;30944;53,64;-;22907;9,32;186,84;2298;8187;2223;-;89,99;2222;0,033;-;20152;181736;26384;-
04.05.2000;1303;11858;444;13488;11619;-;9167;2407;5904;107,76;17929;3015;2733;31359;53,38;-;22765;9,26;183,99;2296;8136;2215;-;89,43;2214;0,033;-;20139;179547;26410;-
03.05.2000;1314;11923;448;13524;11657;-;9247;2427;5895;108,70;18086;3042;2757;31418;53,83;-;22964;9,34;184,92;2293;8207;2236;-;90,21;2235;0,033;-;20108;179464;26480;-
02.05.2000;1332;11762;454;13587;11746;-;9372;2459;5890;110,17;18330;3083;2794;31313;54,52;-;23274;9,47;185,19;2291;8318;2249;-;91,43;2249;0,033;-;20089;177615;26442;-
28.04.2000;1324;11769;452;13596;11604;-;9318;2445;5886;109,53;18224;3065;2778;31472;54,21;-;23140;9,41;187,85;2289;8270;2240;-;90,90;2241;0,033;-;20076;178049;26650;-
27.04.2000;1342;11817;458;13580;11736;-;9443;2477;5878;111,00;18469;3106;2816;31602;54,94;-;23451;9,54;188,70;2286;8381;2260;-;92,12;2256;0,033;-;20050;177980;26610;-
26.04.2000;1338;11785;456;13617;11703;-;9411;2468;5862;110,63;18407;3096;2806;31529;54,79;-;23372;9,51;188,85;2280;8353;2257;-;91,81;2251;0,033;-;19994;178511;26650;-
25.04.2000;1358;11873;463;13520;11889;-;9555;2506;5850;112,32;18688;3143;2849;31474;55,68;-;23729;9,65;189,37;2275;8480;2288;-;93,22;2267;0,033;-;19954;179630;26661;-
24.04.2000;1360;11820;464;13514;11909;-;9569;2504;5837;112,48;18715;3148;2853;31396;55,76;-;23763;9,67;188,40;2270;8492;2300;-;93,35;2272;0,033;-;19908;179535;26639;-
21.04.2000;1355;11795;462;13493;11861;-;9532;2502;5830;112,05;18643;3136;2842;31429;55,57;-;23672;9,63;188,42;2267;8460;2291;-;92,99;2266;0,033;-;19885;179328;26609;-
20.04.2000;1355;11818;462;13456;11861;-;9536;2502;5821;112,09;18651;3137;2843;31350;55,61;-;23682;9,63;189,55;2264;8463;2282;-;93,03;2266;0,033;-;19854;179048;26624;-
19.04.2000;1364;11831;465;13409;11922;-;9594;2518;5811;112,77;18764;3156;2861;31347;55,95;-;23825;9,69;189,36;2260;8515;2296;-;93,59;2272;0,033;-;19819;179306;26626;-
18.04.2000;1367;11769;466;13316;11976;-;9620;2526;5803;113,08;18815;3164;2868;31306;56,13;-;23890;9,72;189,99;2257;8538;2299;-;93,85;2265;0,033;-;19792;179317;26689;-
17.04.2000;1380;11722;471;13359;12105;-;9712;2550;5795;114,16;18995;3195;2896;31424;56,67;-;24119;9,81;190,75;2254;8620;2317;-;94,75;2279;0,033;-;19767;180170;26511;-
14.04.2000;1371;11781;468;13426;11986;-;9643;2531;5787;113,36;18861;3172;2875;31270;56,29;-;23949;9,74;186,42;2251;8559;2313;-;94,08;2271;0,033;-;19737;178089;26495;-
13.04.2000;1371;11796;468;13473;11969;-;9646;2532;5778;113,39;18866;3173;2876;31329;56,50;-;23955;9,74;186,26;2247;8561;2314;-;94,10;2275;0,033;-;19709;178311;26470;-
12.04.2000;1369;11696;467;13423;11952;-;9631;2529;5768;113,21;18837;3168;2872;31183;56,26;-;23918;9,73;186,47;2243;8548;2307;-;93,96;2275;0,033;-;19675;177276;26383;-
11.04.2000;1375;11695;469;13439;12019;-;9671;2539;5760;113,68;18914;3181;2883;31173;56,48;-;24016;9,77;183,74;2240;8583;2310;-;94,34;2284;0,033;-;19646;177615;26333;-
10.04.2000;1365;11740;466;13457;11947;-;9604;2522;5752;112,89;18784;3159;2864;31038;56,09;-;23851;9,70;184,38;2237;8524;2306;-;93,69;2268;0,033;-;19621;177578;26367;-
07.04.2000;1366;11700;466;13475;11988;-;9610;2522;5741;112,97;18796;3161;2865;31031;56,13;-;23866;9,71;186,35;2233;8529;2313;-;93,75;2272;0,033;-;19582;176249;26370;-
06.04.2000;1367;11778;466;13462;11953;-;9615;2525;5732;113,03;18806;3163;2867;31020;56,17;-;23879;9,71;186,48;2229;8534;2312;-;93,80;2264;0,033;-;19551;175279;26353;-
05.04.2000;1371;11785;468;13413;12014;-;9646;2533;5727;113,38;18865;3173;2876;31154;56,35;-;23954;9,74;185,48;2227;8561;2312;-;94,10;2267;0,033;-;19533;177786;26248;-
04.04.2000;1352;11738;461;13449;11763;-;9513;2498;5721;111,82;18605;3129;2836;31170;55,56;-;23623;9,61;185,37;2225;8443;2293;-;92,80;2243;0,033;-;19515;173638;26239;-
03.04.2000;1349;11836;460;13439;11691;-;9491;2494;5718;111,56;18562;3122;2830;30976;55,47;-;23569;9,59;185,78;2224;8423;2290;-;92,59;2244;0,033;-;19502;174808;26267;-
31.03.2000;1353;11772;462;13401;11702;-;9521;2502;5711;111,91;18621;3132;2839;31075;55,68;-;23644;9,62;185,61;2221;8450;2302;-;92,88;2247;0,033;-;19480;172795;26186;-
30.03.2000;1354;11869;462;13342;11684;-;9523;2499;5704;111,94;18626;3133;2840;30969;55,66;-;23650;9,62;185,09;2218;8452;2305;-;92,91;2249;0,033;-;19456;173082;26134;-
29.03.2000;1351;11842;461;13358;11703;-;9504;2498;5696;111,72;18588;3126;2834;30831;55,57;-;23602;9,60;183,91;2215;8435;2305;-;92,72;2259;0,033;-;19429;174341;26114;-
28.03.2000;1362;11910;465;13322;11790;-;9583;2516;5690;112,65;18743;3152;2857;30781;56,06;-;23799;9,68;182,59;2213;8505;2307;-;93,49;2247;0,033;-;19407;174893;26138;-
27.03.2000;1371;11888;468;13255;11905;-;9649;2539;5680;113,42;18872;3174;2877;30969;56,58;-;23962;9,75;181,02;2209;8564;2329;-;94,13;2268;0,033;-;19375;177127;25948;-
24.03.2000;1365;11749;465;13184;11756;-;9600;2525;5678;112,85;18776;3158;2862;30771;56,22;-;23841;9,70;180,93;2208;8520;2309;-;93,66;2243;0,033;-;19366;177387;25936;-
23.03.2000;1354;11679;462;13175;11588;-;9524;2502;5675;111,96;18628;3133;2840;30533;55,77;-;23653;9,62;180,17;2207;8453;2292;-;92,92;2226;0,033;-;19357;178300;25911;-
22.03.2000;1349;11723;460;13150;11524;-;9493;2493;5664;111,58;18566;3123;2830;30265;55,61;-;23574;9,59;180,58;2203;8425;2279;-;92,61;2220;0,033;-;19318;179742;25962;-
21.03.2000;1362;11770;465;13117;11628;-;9583;2516;5654;112,64;18742;3152;2857;30252;56,14;-;23797;9,68;180,86;2199;8505;2293;-;93,48;2232;0,033;-;19286;177429;25890;-
20.03.2000;1362;11705;464;13121;11613;-;9579;2516;5654;112,60;18735;3151;2856;30238;56,13;-;23789;9,68;180,29;2199;8502;2293;-;93,45;2226;0,033;-;19286;176623;25936;-
17.03.2000;1353;11739;462;13068;11546;-;9521;2502;5646;111,91;18621;3132;2839;30316;55,83;-;23644;9,62;181,91;2196;8450;2286;-;92,88;2215;0,033;-;19258;176769;25926;-
16.03.2000;1353;11786;462;13105;11546;-;9519;2500;5635;111,90;18618;3131;2838;30225;55,81;-;23640;9,62;182,60;2191;8448;2280;-;92,87;2207;0,033;-;19219;178203;25841;-
15.03.2000;1345;11743;459;13081;11482;-;9462;2484;5619;111,23;18507;3113;2821;30088;55,47;-;23499;9,56;181,43;2186;8398;2271;-;92,31;2199;0,033;-;19167;177906;25775;-
14.03.2000;1339;11831;457;13093;11428;-;9420;2473;5609;110,72;18423;3099;2809;30053;55,25;-;23392;9,51;182,49;2181;8360;2268;-;91,89;2196;0,033;-;19130;178547;25782;-
13.03.2000;1345;11712;459;13095;11509;-;9465;2488;5599;111,26;18512;3113;2822;30163;55,56;-;23505;9,56;181,32;2178;8400;2281;-;92,34;2204;0,033;-;19099;177858;25627;-
10.03.2000;1340;11748;457;13113;11487;-;9425;2478;5596;110,79;18434;3100;2810;30214;55,32;-;23406;9,52;179,50;2177;8365;2276;-;91,95;2187;0,033;-;19088;179259;25619;-
09.03.2000;1336;11707;456;13091;11446;-;9401;2469;5595;110,50;18386;3092;2803;30193;55,11;-;23345;9,50;179,08;2176;8343;2262;-;91,71;2175;0,033;-;19084;177320;25536;-
08.03.2000;1327;11566;453;13094;11355;-;9336;2450;5593;109,74;18259;3071;2784;30101;54,68;-;23184;9,43;178,22;2175;8286;2259;-;91,08;2166;0,033;-;19078;179564;25524;-
07.03.2000;1331;11502;454;13104;11381;-;9366;2460;5583;110,09;18318;3081;2793;29994;54,90;-;23259;9,46;177,15;2171;8312;2265;-;91,37;2168;0,033;-;19044;176550;25531;-
06.03.2000;1335;11497;455;13080;11430;-;9393;2467;5571;110,41;18371;3090;2801;30023;55,09;-;23327;9,49;177,35;2167;8336;2274;-;91,63;2175;0,033;-;19003;176720;25465;-
03.03.2000;1331;11507;454;13045;11391;-;9364;2457;5560;110,08;18315;3080;2792;29930;54,85;-;23255;9,46;176,44;2163;8311;2265;-;91,35;2160;0,033;-;18966;176406;25496;-
02.03.2000;1336;11565;456;13092;11445;-;9397;2469;5556;110,46;18379;3091;2802;29998;55,11;-;23337;9,49;177,38;2161;8340;2274;-;91,67;2178;0,033;-;18952;176093;25380;-
01.03.2000;1333;11480;455;13039;11406;-;9376;2462;5546;110,21;18337;3084;2795;29915;54,93;-;23283;9,47;173,56;2157;8321;2266;-;91,46;2173;0,033;-;18915;178638;25332;-
29.02.2000;1338;11623;456;13009;11455;-;9412;2471;5539;110,64;18409;3096;2806;30092;55,12;-;23375;9,51;171,77;2154;8354;2277;-;91,82;2182;0,033;-;18892;178573;25297;-
28.02.2000;1330;11583;454;13005;11384;-;9358;2456;5535;110,00;18302;3078;2790;30010;54,76;-;23239;9,45;173,13;2153;8305;2266;-;91,29;2167;0,033;-;18880;177701;25298;-
25.02.2000;1355;11708;462;12974;11588;-;9530;2502;5532;112,02;18639;3135;2841;30127;55,79;-;23667;9,63;169,91;2151;8458;2290;-;92,97;2185;0,033;-;18868;180257;25381;-
24.02.2000;1365;11661;466;12896;11660;-;9603;2522;5527;112,88;18781;3159;2863;30173;56,26;-;23847;9,70;169,89;2149;8522;2304;-;93,68;2195;0,033;-;18851;181761;25439;-
23.02.2000;1375;11697;469;12852;11736;-;9672;2538;5516;113,69;18916;3181;2884;30261;56,63;-;24018;9,77;169,82;2145;8584;2309;-;94,35;2201;0,033;-;18813;184631;25263;-
22.02.2000;1365;11791;466;12923;11685;-;9603;2522;5515;112,88;18781;3159;2863;30262;56,27;-;23847;9,70;169,23;2145;8522;2291;-;93,68;2184;0,033;-;18810;184692;25259;-
21.02.2000;1349;11800;460;12950;11574;-;9489;2492;5510;111,54;18558;3121;2829;30081;55,60;-;23564;9,58;169,07;2143;8421;2270;-;92,57;2164;0,033;-;18795;184756;25239;-
18.02.2000;1346;11867;459;12962;11547;-;9473;2488;5510;111,36;18528;3116;2825;30214;55,59;-;23526;9,57;169,62;2143;8408;2277;-;92,42;2172;0,033;-;18794;182631;25323;-
17.02.2000;1355;11903;462;12920;11627;-;9534;2504;5501;112,07;18647;3136;2843;30238;55,90;-;23677;9,63;170,47;2139;8462;2288;-;93,01;2174;0,033;-;18763;184743;25230;-
16.02.2000;1333;11809;455;12850;11432;-;9381;2464;5486;110,27;18348;3086;2797;29955;55,07;-;23297;9,48;171,51;2134;8326;2264;-;91,52;2148;0,033;-;18711;180772;25138;-
15.02.2000;1332;11734;455;12831;11411;-;9375;2462;5481;110,20;18335;3084;2795;29640;55,03;-;23281;9,47;171,17;2132;8320;2273;-;91,45;2164;0,033;-;18695;184524;25200;-
14.02.2000;1345;11811;459;12871;11521;-;9464;2485;5480;111,25;18510;3113;2822;29763;55,57;-;23503;9,56;172,71;2131;8399;2289;-;92,33;2178;0,033;-;18690;185527;25098;-
11.02.2000;1337;11790;456;12891;11453;-;9404;2470;5477;110,54;18392;3093;2804;29919;55,25;-;23353;9,50;170,30;2130;8346;2288;-;91,74;2181;0,033;-;18680;190082;25214;-
10.02.2000;1344;11808;458;12885;11508;-;9454;2483;5473;111,13;18491;3110;2819;30076;55,54;-;23479;9,55;172,04;2129;8391;2288;-;92,23;2178;0,033;-;18669;186819;25206;-
09.02.2000;1340;11845;457;12872;11452;-;9425;2476;5456;110,79;18434;3100;2810;29990;55,40;-;23406;9,52;171,08;2122;8365;2281;-;91,95;2173;0,033;-;18609;183077;25055;-
08.02.2000;1332;11816;454;12829;11405;-;9369;2466;5449;110,13;18324;3082;2793;29812;55,10;-;23267;9,46;170,27;2119;8315;2276;-;91,40;2168;0,033;-;18587;181158;24992;-
07.02.2000;1326;11883;452;12923;11361;-;9331;2452;5453;109,68;18249;3069;2782;29700;54,86;-;23171;9,42;171,60;2121;8281;2262;-;91,03;2152;0,033;-;18601;189338;25072;-
04.02.2000;1333;11761;455;12890;11402;-;9377;2464;5447;110,22;18339;3084;2796;29572;55,14;-;23286;9,47;172,50;2118;8322;2268;-;91,47;2166;0,033;-;18579;171731;24966;-
03.02.2000;1310;11732;447;12835;11182;-;9216;2421;5429;108,33;18025;3032;2748;29677;54,26;-;22887;9,31;171,04;2112;8179;2242;-;89,91;2125;0,033;-;18519;169837;24883;-
02.02.2000;1304;11727;445;12705;11146;-;9176;2411;5414;107,86;17946;3018;2736;29753;54,03;-;22787;9,27;170,41;2106;8144;2235;-;89,51;2106;0,033;-;18467;168084;24839;-
01.02.2000;1299;11756;443;12737;11129;-;9142;2402;5413;107,47;17881;3007;2726;29767;53,87;-;22704;9,23;171,86;2105;8114;2217;-;89,19;2083;0,033;-;18463;168374;24978;-
31.01.2000;1316;11735;449;12783;11254;-;9262;2434;5414;108,87;18115;3047;2762;29979;54,58;-;23001;9,36;172,84;2105;8220;2239;-;90,36;2106;0,033;-;18465;168036;25101;-
28.01.2000;1321;11968;450;12838;11265;-;9292;2441;5410;109,22;18173;3056;2770;30008;54,77;-;23075;9,39;176,05;2104;8247;2256;-;90,65;2133;0,033;-;18454;169775;25158;-
27.01.2000;1342;12056;458;12830;11463;-;9445;2482;5413;111,02;18472;3107;2816;30219;55,70;-;23455;9,54;174,62;2105;8382;2282;-;92,14;2162;0,033;-;18463;170066;25261;-
26.01.2000;1341;12077;457;12803;11449;-;9435;2479;5394;110,90;18453;3104;2813;30269;55,64;-;23430;9,53;173,96;2098;8374;2288;-;92,04;2163;0,033;-;18397;168511;25170;-
25.01.2000;1342;12064;458;12731;11455;-;9439;2480;5389;110,95;18461;3105;2814;30328;55,65;-;23441;9,53;173,45;2096;8377;2294;-;92,08;2166;0,033;-;18380;170601;25147;-
24.01.2000;1342;12049;458;12745;11454;-;9442;2481;5385;110,98;18466;3106;2815;30378;55,74;-;23447;9,54;174,87;2094;8380;2293;-;92,11;2154;0,033;-;18367;169742;25198;-
21.01.2000;1354;12182;462;12687;11576;-;9528;2503;5382;112,00;18636;3134;2841;30380;56,28;-;23663;9,62;175,00;2093;8457;2303;-;92,96;2171;0,034;-;18359;169816;25123;-
20.01.2000;1347;12192;459;12652;11482;-;9477;2490;5383;111,40;18536;3118;2826;30219;56,05;-;23536;9,57;173,73;2094;8411;2292;-;92,46;2155;0,034;-;18361;170218;25082;-
19.01.2000;1346;12175;459;12626;11482;-;9469;2488;5373;111,30;18519;3115;2823;30003;56,00;-;23514;9,56;173,00;2090;8404;2290;-;92,37;2157;0,034;-;18327;170139;25049;-
18.01.2000;1343;12158;458;12663;11461;-;9449;2482;5376;111,07;18480;3108;2817;29962;55,85;-;23465;9,54;174,24;2091;8386;2278;-;92,18;2156;0,034;-;18337;169111;25164;-
17.01.2000;1348;12201;460;12632;11496;-;9487;2492;5375;111,51;18554;3121;2829;30004;56,10;-;23559;9,58;174,48;2091;8419;2294;-;92,55;2166;0,034;-;18334;167934;25160;-
14.01.2000;1368;12216;467;12651;11674;-;9623;2528;5381;113,12;18821;3165;2869;30201;56,72;-;23898;9,72;173,77;2093;8541;2310;-;93,88;2181;0,034;-;18355;167684;25216;-
13.01.2000;1373;12189;468;12628;11729;-;9662;2539;5378;113,57;18897;3178;2881;30181;57,13;-;23994;9,76;173,31;2092;8575;2309;-;94,26;2184;0,034;-;18344;166434;25218;-
12.01.2000;1374;12061;469;12578;11741;-;9669;2543;5370;113,66;18911;3181;2883;30156;57,16;-;24012;9,77;173,40;2088;8581;2297;-;94,33;2182;0,034;-;18315;166200;25158;-
11.01.2000;1371;11991;468;12576;11739;-;9646;2539;5369;113,38;18865;3173;2876;30092;57,08;-;23954;9,74;173,17;2088;8561;2297;-;94,10;2182;0,034;-;18314;165867;25158;-
